X1 Y1 EntropyDrone1 X2 Y2 EntropyDrone2 X3 Y3 EntropyDrone3 TimeDifference
-6.8679022789001465 25.82463026046753 2.0 -93.12974834442139 25.81663089990616 2.0 -193.1402382850647 25.827128469944 2.0 5.144392967224121
-6.949213027954102 25.82688170671463 2.0 -93.04843139648438 25.818862795829773 2.0 -193.05894804000854 25.829382061958313 2.0 5.182005882263184
-7.080953121185303 25.83045256137848 2.0 -92.91668224334717 25.822402954101562 2.0 -192.92724084854126 25.83295625448227 2.0 5.244431495666504
-7.150148868560791 25.83229100704193 2.0 -92.8474817276001 25.824225664138794 2.0 -192.85806131362915 25.83479630947113 2.0 5.277862548828125
-7.225781440734863 25.834271907806396 2.0 -92.77184343338013 25.826189875602722 2.0 -192.77613878250122 25.836942672729492 2.0 5.316631555557251
-7.307886123657227 25.83638882637024 2.0 -92.68973350524902 25.828289330005646 2.0 -192.6940402984619 25.83905917406082 2.0 5.354799509048462
-7.396501064300537 25.838635444641113 2.0 -92.60111284255981 25.830517768859863 2.0 -192.61176776885986 25.841146111488342 2.0 5.394634485244751
-7.4853129386901855 25.84084838628769 2.0 -92.51229476928711 25.832712948322296 2.0 -192.52297592163086 25.84336096048355 2.0 5.438238620758057
-7.567956447601318 25.842873334884644 2.0 -92.4232816696167 25.834875404834747 2.0 -192.433988571167 25.845542430877686 2.0 5.478912115097046
-7.663520812988281 25.84517467021942 2.0 -92.33407640457153 25.837005615234375 2.0 -192.3448076248169 25.847690999507904 2.0 5.522636890411377
-7.752908706665039 25.84728902578354 2.0 -92.24468183517456 25.839103877544403 2.0 -192.25543975830078 25.84980720281601 2.0 5.563677072525024
-7.836079120635986 25.849223732948303 2.0 -92.16150712966919 25.841024219989777 2.0 -192.172287940979 25.851743698120117 2.0 5.602383375167847
-7.919404983520508 25.851131439208984 2.0 -92.07817554473877 25.84291785955429 2.0 -192.08897876739502 25.853652954101562 2.0 5.642294406890869
-8.035035133361816 25.853728711605072 2.0 -91.96253776550293 25.845496356487274 2.0 -191.973370552063 25.856252372264862 2.0 5.696955680847168
-8.125171661376953 25.855713963508606 2.0 -91.8723955154419 25.84746766090393 2.0 -191.88325214385986 25.85823929309845 2.0 5.73807430267334
-8.202569961547852 25.857391715049744 2.0 -91.79499340057373 25.849133849143982 2.0 -191.80586910247803 25.859918475151062 2.0 5.774242401123047
-8.293025970458984 25.859321653842926 2.0 -91.70453357696533 25.851050794124603 2.0 -191.71542930603027 25.86184996366501 2.0 5.816809177398682
-8.377171516418457 25.861087679862976 2.0 -91.62038326263428 25.852805197238922 2.0 -191.6313009262085 25.863617420196533 2.0 5.855162143707275
-8.454970359802246 25.862695813179016 2.0 -91.53609085083008 25.854535281658173 2.0 -191.54702758789062 25.86536008119583 2.0 5.893580675125122
-8.539388656616211 25.864414513111115 2.0 -91.45815753936768 25.85611093044281 2.0 -191.46261501312256 25.86707830429077 2.0 5.931376934051514
-8.623945236206055 25.86610907316208 2.0 -91.37359809875488 25.857795000076294 2.0 -191.3845729827881 25.868642926216125 2.0 5.971039772033691
-8.708637237548828 25.867779791355133 2.0 -91.28890132904053 25.85945576429367 2.0 -191.29989528656006 25.870315074920654 2.0 6.00874137878418
-8.786933898925781 25.86930114030838 2.0 -91.21060085296631 25.86096829175949 2.0 -191.21508312225342 25.871963679790497 2.0 6.04697847366333
-8.871883392333984 25.870927035808563 2.0 -91.12564849853516 25.862584948539734 2.0 -191.13667678833008 25.87346476316452 2.0 6.084285259246826
-9.029051780700684 25.873868942260742 2.0 -90.96191215515137 25.86563116312027 2.0 -190.97297477722168 25.876529812812805 2.0 6.166685342788696
-9.127503395080566 25.875669062137604 2.0 -90.86344528198242 25.867420077323914 2.0 -190.8745288848877 25.878329277038574 2.0 6.2113871574401855
-9.21296215057373 25.877205550670624 2.0 -90.78455257415771 25.86883056163788 2.0 -190.79565143585205 25.87974786758423 2.0 6.248661518096924
-9.305130004882812 25.8788360953331 2.0 -90.6923770904541 25.87045329809189 2.0 -190.69690895080566 25.881495237350464 2.0 6.292291641235352
-9.390840530395508 25.880328118801117 2.0 -90.60666179656982 25.871938467025757 2.0 -190.61779880523682 25.882872700691223 2.0 6.328918933868408
-9.470065116882324 25.881686806678772 2.0 -90.52743434906006 25.873291015625 2.0 -190.5385866165161 25.88423240184784 2.0 6.364515781402588
-9.575851440429688 25.883471131324768 2.0 -90.42164325714111 25.875067710876465 2.0 -190.43281650543213 25.886017680168152 2.0 6.412504434585571
-9.648680686950684 25.884680151939392 2.0 -90.34881114959717 25.87627148628235 2.0 -190.35337352752686 25.88733661174774 2.0 6.447932720184326
-9.748124122619629 25.886305570602417 2.0 -90.24936294555664 25.877890288829803 2.0 -190.2605686187744 25.888853669166565 2.0 6.490598917007446
-9.827786445617676 25.88758659362793 2.0 -90.16305446624756 25.879272282123566 2.0 -190.1742763519287 25.890241742134094 2.0 6.528622388839722
-9.914192199707031 25.888955771923065 2.0 -90.08328914642334 25.880530953407288 2.0 -190.0878734588623 25.891610383987427 2.0 6.567785263061523
-9.994049072265625 25.890202581882477 2.0 -90.00343227386475 25.881773591041565 2.0 -190.00802040100098 25.892856657505035 2.0 6.604394197463989
-10.100663185119629 25.891839742660522 2.0 -89.89681434631348 25.88340562582016 2.0 -189.90807723999023 25.894391775131226 2.0 6.650995969772339
-10.180728912353516 25.893049001693726 2.0 -89.81674575805664 25.88461148738861 2.0 -189.82802200317383 25.8956019282341 2.0 6.6877968311309814
-10.260882377624512 25.894242584705353 2.0 -89.7365894317627 25.88580185174942 2.0 -189.7478790283203 25.896796345710754 2.0 6.722398042678833
-10.354504585266113 25.89561551809311 2.0 -89.64296436309814 25.88717144727707 2.0 -189.65426921844482 25.898170292377472 2.0 6.763949394226074
-10.4482421875 25.896967709064484 2.0 -89.54922294616699 25.888520538806915 2.0 -189.55384349822998 25.89961928129196 2.0 6.8079001903533936
-10.542093276977539 25.898299396038055 2.0 -89.45536708831787 25.889849543571472 2.0 -189.46670246124268 25.90085607767105 2.0 6.848599672317505
